,event_date,event_name,distance,number_of_finishers,athlete_id,athlete_gender,athlete_age,athlete_performance,athlete_average_speed
1415,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,103047,F,43,0 days 16:18:00,6.135
1416,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,650378,M,34,0 days 16:23:47,6.099
1417,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,229529,M,62,0 days 16:23:52,6.098
1418,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,331107,F,40,0 days 16:29:15,6.065
1419,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,270706,M,31,0 days 16:33:18,6.04
1420,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,34993,M,45,0 days 16:57:13,5.898
1421,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,180098,M,44,0 days 16:58:04,5.894
1422,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,406016,M,41,0 days 16:59:28,5.885
1423,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,180130,M,41,0 days 17:06:08,5.847
1424,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,144896,M,56,0 days 17:19:06,5.774
1425,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,709526,M,30,0 days 17:27:43,5.727
1426,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,863318,F,42,0 days 17:28:31,5.722
1427,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,483563,F,48,0 days 17:38:38,5.668
1428,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,390571,M,38,0 days 17:40:01,5.66
1429,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,180118,M,34,0 days 17:40:46,5.656
1430,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,64828,M,29,0 days 17:47:25,5.621
1431,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,327297,M,39,0 days 17:47:25,5.621
1432,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,169496,M,39,0 days 17:49:22,5.611
1433,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,367656,M,46,0 days 17:52:37,5.594
1434,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,180127,M,38,0 days 17:53:18,5.59
1435,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,324698,F,30,0 days 17:54:31,5.584
1436,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,776084,M,28,0 days 17:55:43,5.578
1437,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,607185,M,34,0 days 18:04:20,5.533
1438,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,234575,M,49,0 days 18:06:22,5.523
1439,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,844394,M,43,0 days 18:10:29,5.502
1440,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,331109,F,29,0 days 18:12:40,5.491
1441,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,229549,F,47,0 days 18:21:16,5.448
1442,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,650381,F,42,0 days 18:21:18,5.448
1443,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,102991,M,54,0 days 18:22:07,5.444
1444,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,103033,F,31,0 days 18:24:07,5.434
1445,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,311696,M,36,0 days 18:34:25,5.384
1446,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,133167,M,38,0 days 18:38:33,5.364
1447,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,207586,M,49,0 days 18:38:34,5.364
1448,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,103018,M,60,0 days 18:40:17,5.356
1449,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,858372,M,36,0 days 18:41:44,5.349
1450,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,145442,M,43,0 days 18:42:05,5.347
1451,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,707274,M,46,0 days 18:42:06,5.347
1452,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,147502,M,37,0 days 18:43:16,5.342
1453,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,119459,M,35,0 days 18:43:23,5.341
1454,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,688873,F,48,0 days 18:43:43,5.339
1455,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,845420,M,36,0 days 18:44:11,5.337
1456,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,213828,M,52,0 days 18:49:07,5.314
1457,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,103016,M,36,0 days 18:52:07,5.3
1458,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,207565,M,39,0 days 18:52:39,5.297
1459,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,180101,M,19,0 days 18:53:27,5.294
1460,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,683411,M,42,0 days 18:54:09,5.29
1461,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,689023,M,34,0 days 18:54:28,5.289
1462,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,278819,F,46,0 days 18:55:16,5.285
1463,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,74701,M,51,0 days 18:55:25,5.284
1464,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,19146,M,58,0 days 18:57:50,5.273
1465,05.06.2021,Worlds End Ultramarathon 100K (USA),100km,64,103090,F,40,0 days 18:58:48,5.269
1466,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,326461,M,35,0 days 10:52:35,9.194
1467,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,272324,M,35,0 days 11:34:01,8.645
1468,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,86380,M,42,0 days 12:42:20,7.871
1469,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,809455,M,21,0 days 13:01:04,7.682
1470,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,164384,M,46,0 days 13:18:57,7.51
1471,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,815867,M,24,0 days 13:19:52,7.501
1472,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,341513,M,45,0 days 14:18:46,6.987
1473,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,631615,F,43,0 days 14:19:20,6.982
1474,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,840341,M,48,0 days 14:32:28,6.877
1475,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,322704,F,54,0 days 14:40:20,6.816
1476,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,514617,M,31,0 days 14:53:36,6.714
1477,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,86047,M,52,0 days 14:58:47,6.676
1478,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,213634,M,31,0 days 15:17:36,6.539
1479,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,412998,M,52,0 days 15:28:00,6.466
1480,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,86072,M,50,0 days 15:58:12,6.262
1481,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,841664,F,20,0 days 16:01:14,6.242
1482,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,46142,M,42,0 days 16:23:27,6.101
1483,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,233795,M,47,0 days 16:36:32,6.021
1484,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,221175,F,51,0 days 17:47:26,5.621
1485,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,42486,F,42,0 days 17:52:31,5.594
1486,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,19279,F,40,0 days 17:52:33,5.594
1487,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,871750,M,34,0 days 18:29:15,5.409
1488,05.06.2021,Yankee Springs 100 km Trail Run (USA),100km,23,871751,M,34,0 days 18:29:28,5.408
1489,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,25630,M,53,0 days 12:03:14,8.296
1490,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,19347,M,55,0 days 12:03:54,8.288
1491,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,260835,M,23,0 days 13:29:18,7.414
1492,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,567263,F,37,0 days 14:14:34,7.021
1493,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,871940,M,38,0 days 16:15:30,6.151
1494,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,42765,M,38,0 days 16:34:31,6.033
1495,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,25727,M,69,0 days 17:13:13,5.807
1496,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,238000,M,46,0 days 17:14:58,5.797
1497,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,454994,F,39,0 days 17:18:50,5.776
1498,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,257263,M,49,0 days 18:15:19,5.478
1499,05.06.2021,The Loco Go Big or Go Home Challenge 100K (USA),100km,11,25939,F,60,0 days 19:54:10,5.024
1500,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,871507,M,31,0 days 09:56:22,10.061
1501,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,864125,M,37,0 days 10:47:43,9.263
1502,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,25623,M,38,0 days 11:13:08,8.914
1503,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,25629,F,27,0 days 12:01:05,8.321
1504,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,282374,M,48,0 days 12:07:59,8.242
1505,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,148075,F,41,0 days 12:17:20,8.137
1506,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,33311,M,55,0 days 12:29:40,8.004
1507,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,75989,M,47,0 days 12:33:08,7.967
1508,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,64553,M,51,0 days 12:37:38,7.919
1509,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,46943,F,57,0 days 12:47:16,7.82
1510,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,180312,M,54,0 days 13:11:44,7.578
1511,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,55441,M,40,0 days 13:14:41,7.55
1512,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,34799,M,42,0 days 13:16:59,7.528
1513,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,74486,M,39,0 days 13:23:56,7.463
1514,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,876906,M,26,0 days 13:37:29,7.34
1515,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,804753,F,33,0 days 13:39:34,7.321
1516,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,25639,M,60,0 days 13:43:30,7.286
1517,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,300975,M,38,0 days 13:48:59,7.238
1518,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,80830,F,40,0 days 13:50:13,7.227
1519,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,876907,M,38,0 days 14:34:55,6.858
1520,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,470775,M,54,0 days 14:37:30,6.838
1521,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,65182,M,37,0 days 14:53:18,6.717
1522,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,46984,M,43,0 days 15:01:49,6.653
1523,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,787961,F,30,0 days 15:01:52,6.653
1524,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,110465,M,30,0 days 15:17:26,6.54
1525,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,876908,M,28,0 days 15:28:02,6.465
1526,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,876909,F,40,0 days 15:28:32,6.462
1527,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,47269,F,29,0 days 15:37:05,6.403
1528,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,876910,M,34,0 days 15:40:03,6.383
1529,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,55483,M,51,0 days 15:50:43,6.311
1530,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,174380,M,27,0 days 16:02:31,6.234
1531,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,390187,M,40,0 days 16:04:43,6.219
1532,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,816987,M,18,0 days 16:22:09,6.109
1533,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,55629,F,49,0 days 16:23:06,6.103
1534,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,233795,M,47,0 days 16:24:25,6.095
1535,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,55360,F,40,0 days 16:30:40,6.057
1536,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,109413,F,51,0 days 16:52:19,5.927
1537,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,876911,F,38,0 days 16:59:00,5.888
1538,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,165399,F,33,0 days 17:21:04,5.763
1539,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,449983,F,39,0 days 17:21:07,5.763
1540,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,47104,M,41,0 days 18:01:04,5.55
1541,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,400194,F,49,0 days 18:05:44,5.526
1542,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,876912,M,35,0 days 18:19:10,5.459
1543,22.05.2021,Bishop High Sierra Ultramarathons 100 km (USA),100km,44,620942,M,30,0 days 18:19:37,5.456
1544,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,861074,M,29,0 days 12:01:47,8.313
1545,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,75985,M,43,0 days 12:33:49,7.959
1546,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,421126,M,31,0 days 13:44:53,7.274
1547,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,46973,F,39,0 days 13:50:46,7.222
1548,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,54115,M,44,0 days 14:55:34,6.7
1549,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,647884,F,44,0 days 15:01:45,6.654
1550,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,382404,F,34,0 days 15:13:14,6.57
1551,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,880746,M,42,0 days 16:02:25,6.234
1552,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,304598,M,32,0 days 16:42:16,5.986
1553,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,222628,F,31,0 days 16:42:16,5.986
1554,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,844864,M,42,0 days 16:47:37,5.955
1555,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,339901,M,47,0 days 17:12:49,5.809
1556,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,674019,M,43,0 days 17:52:19,5.595
1557,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,755716,M,41,0 days 18:09:39,5.506
1558,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,1128,F,38,0 days 18:12:39,5.491
1559,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,48477,M,63,0 days 18:42:37,5.345
1560,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,852584,M,43,0 days 19:53:24,5.028
1561,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,638396,M,38,0 days 20:05:23,4.978
1562,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,127292,M,32,0 days 20:05:24,4.978
1563,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,247906,M,49,0 days 20:24:33,4.9
1564,08.05.2021,Red Rock Canyon 100 km Race (USA),100km,21,344130,M,49,0 days 21:59:40,4.547
1565,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,177801,M,28,0 days 08:35:15,11.645
1566,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,833656,F,46,0 days 09:07:58,10.95
1567,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,859424,M,25,0 days 09:09:39,10.916
1568,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,86669,M,34,0 days 09:24:11,10.635
1569,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,76737,M,56,0 days 09:26:12,10.597
1570,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,347928,M,48,0 days 09:29:45,10.531
1571,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,19027,M,50,0 days 09:51:11,10.149
1572,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,129067,M,40,0 days 09:57:50,10.036
1573,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,55428,F,44,0 days 10:46:24,9.282
1574,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,221113,F,50,0 days 10:50:12,9.228
1575,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,73424,F,41,0 days 10:51:14,9.213
1576,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,11945,M,62,0 days 11:04:14,9.033
1577,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,739613,F,46,0 days 11:22:09,8.796
1578,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,66432,M,41,0 days 11:22:35,8.79
1579,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,53224,M,45,0 days 11:23:15,8.782
1580,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,863060,F,48,0 days 11:28:52,8.71
1581,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,320860,F,47,0 days 11:40:10,8.569
1582,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,221148,F,53,0 days 12:16:57,8.142
1583,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,468818,F,56,0 days 12:44:52,7.845
1584,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,819618,M,50,0 days 13:06:50,7.626
1585,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,11943,M,33,0 days 13:08:03,7.614
1586,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,19078,F,47,0 days 14:17:39,6.996
1587,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,55769,F,54,0 days 15:20:30,6.518
1588,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,265245,F,57,0 days 16:21:49,6.111
1589,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,61388,M,75,0 days 21:07:41,4.733
1590,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,265248,M,70,0 days 21:39:21,4.618
1591,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,67075,M,66,0 days 22:42:29,4.404
1592,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,332993,M,71,0 days 23:05:32,4.33
1593,01.-02.05.2021,Alexander County 24 Hour Race - 100km Split (USA),100km,29,27920,M,46,0 days 23:48:35,4.2
1594,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,50912,F,43,0 days 12:28:00,8.021
1595,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,366122,M,27,0 days 13:33:00,7.38
1596,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,882215,M,32,0 days 13:46:00,7.264
1597,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,13679,M,53,0 days 13:49:00,7.238
1598,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,34733,F,55,0 days 14:08:00,7.075
1599,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,61441,F,65,0 days 14:08:00,7.075
1600,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,555457,F,37,0 days 14:50:00,6.742
1601,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,807511,F,44,0 days 14:50:00,6.742
1602,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,747571,M,44,0 days 15:08:00,6.608
1603,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,882216,M,28,0 days 15:12:00,6.579
1604,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,53239,M,45,0 days 15:16:00,6.55
1605,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,264651,M,34,0 days 15:20:00,6.522
1606,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,61583,F,58,0 days 15:34:00,6.424
1607,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,840466,M,40,0 days 16:51:00,5.935
1608,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,73331,F,49,0 days 16:51:00,5.935
1609,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,264659,M,53,0 days 16:53:00,5.923
1610,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,37777,F,37,0 days 17:11:00,5.82
1611,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,50989,M,49,0 days 17:12:00,5.814
1612,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,110651,F,57,0 days 17:27:00,5.731
1613,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,110653,F,59,0 days 17:27:00,5.731
1614,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,50976,M,49,0 days 17:30:00,5.714
1615,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,61589,M,61,0 days 17:59:00,5.561
1616,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,882217,F,50,0 days 18:29:00,5.41
1617,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,797054,M,28,0 days 18:31:00,5.401
1618,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,153787,F,59,0 days 18:32:00,5.396
1619,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,39741,F,42,0 days 18:37:00,5.372
1620,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,385163,F,46,0 days 18:37:00,5.372
1621,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,361070,M,41,0 days 19:17:00,5.186
1622,01.05.2021,Great Southern 100 Km Endurance Run (USA),100km,29,392038,M,45,0 days 19:18:00,5.181
1623,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,55315,M,36,0 days 07:47:42,12.829
1624,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,86674,M,34,0 days 08:50:21,11.313
1625,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,434650,F,29,0 days 08:55:38,11.202
1626,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,86667,M,43,0 days 09:01:01,11.09
1627,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,80409,M,31,0 days 09:36:41,10.404
1628,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,86675,M,48,0 days 09:43:05,10.29
1629,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,293608,M,30,0 days 10:11:57,9.805
1630,24.04.2021,Zane Grey 100km Endurance Run (USA),100km,42,148075,F,41,0 days 10:30:52,9.511
